rank,asset,market_id,market_slug,token_id,question,rule_family,horizon_hours,learned_direction,train_accuracy,test_accuracy,train_average_forward_return,test_average_forward_return,stability,train_samples,test_samples,simplicity,score,grade,filter_reason
718,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
719,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
720,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
721,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
722,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
723,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
724,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
725,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
726,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
727,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
728,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
729,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
730,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",divergence_mean_reversion,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
731,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",divergence_mean_reversion,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
732,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",divergence_mean_reversion,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
733,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
734,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
735,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
736,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
737,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
738,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
739,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
740,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
741,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
742,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
743,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
744,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
745,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",divergence_mean_reversion,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
746,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",divergence_mean_reversion,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
747,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",divergence_mean_reversion,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
748,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
749,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
750,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
751,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
752,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
753,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
754,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
755,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
756,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
757,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
758,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
759,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
760,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",divergence_mean_reversion,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
761,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",divergence_mean_reversion,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
762,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",divergence_mean_reversion,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
763,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
764,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
765,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
766,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
767,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
768,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
769,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
770,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
771,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
772,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
773,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
774,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
775,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",divergence_mean_reversion,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
776,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",divergence_mean_reversion,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
777,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",divergence_mean_reversion,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
778,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
779,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
780,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
781,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
782,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
783,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
784,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
785,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
786,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
787,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
788,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
789,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
790,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",divergence_mean_reversion,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
791,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",divergence_mean_reversion,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
792,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",divergence_mean_reversion,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
793,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
794,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
795,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
796,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
